expr_FAT1,expr_CCND1,expr_EPCAM,expr_CD274,expr_PIK3CA,expr_TP53,expr_EGFR,expr_CDKN2A,expr_NOTCH1,expr_SOX2,expr_KRT5,expr_KRT14,expr_PDCD1LG2,submitter_id
3.525404185116342,2.415511911849256,3.9171478509453945,1.1773618528996446,2.154015476684576,2.0648480731268273,4.555322162482723,4.401840291321003,2.2394642331663173,3.007048008452314,8.922948910626237,9.483239579317761,1.0593169060604675,TCGA-BB-4224
4.045929577663996,4.870168670158022,4.046270641489088,3.177795463640809,1.8379271500730623,2.957521450290211,4.707647348776388,2.128612585686285,3.149178419541272,0.9793782007444115,8.877322647650605,9.494621211788452,2.2756968217083346,TCGA-BA-A6DG
3.501455904259614,4.547603571198412,5.8290464948748655,4.515219219909662,3.963364198668528,4.311292963159109,4.7546060542529744,4.563976247305181,4.203405223888701,6.843259636925245,8.890404355315038,8.289287745255866,2.997276081269386,TCGA-CR-7370
2.2612733952554063,5.096122231940974,1.958487859833028,2.834177584908903,1.7132031563222798,3.3411677911128312,3.5672286357200895,1.9313909683132489,2.870106690357643,3.701215550625005,9.017413100892245,6.347780026447056,1.5161596668524953,TCGA-CV-7250
3.6230841435472807,3.968427913231489,3.3946962953197954,2.6692470007783164,2.2975222986515833,3.8686978806897723,3.4856825148276465,2.1427918571805975,2.703278836223319,5.45458879599527,9.00607181195453,9.894198749874928,1.2382292930040264,TCGA-F7-A61V
3.463774605713396,4.701701438161836,3.666789763481072,1.2560717740699165,2.030697626440906,3.8683072446687907,4.256050911666108,0.5282725373697112,3.14926419055844,4.032598582752447,9.339467161060806,10.006841038957543,1.0029453785764346,TCGA-D6-A4ZB
4.558460057044713,5.361338174040697,3.3296870583364506,2.237811877651277,2.4260497354889394,3.283711801761422,4.131693332074586,0.36325325929885494,3.5672371058818273,2.188744276570286,9.29555219824525,10.142569124143751,2.249342531598326,TCGA-CR-6488
5.669452900357422,4.395188387545318,2.1749335231390567,1.510501164574077,1.9586571314014511,3.4912909482659793,4.607992200357254,3.4072755388492535,3.5173969420608415,2.047408932098524,9.972467267269863,10.789712473761695,1.9225976550915254,TCGA-CV-5436
2.993329388937681,4.19887273157583,3.8160428012075864,1.4000986420962878,1.3197538373116464,2.9518430799842656,3.520626469238852,0.4407678998105514,2.836349597339035,3.56108869533248,8.192431031436442,8.300352659276381,1.1719866584680803,TCGA-CV-7238
3.363717019885166,4.5205954742805625,3.165053018170694,2.908926330006921,1.980063097699557,3.4395651670733995,4.434150521523991,0.18123763623091707,3.7427045408088437,3.812925061092456,9.347815806631608,10.010075997480113,2.2779234799231842,TCGA-HD-A4C1
3.0530478972580437,3.788509833855736,3.3585995056418283,2.766664961362126,1.9461815407966716,3.1963070553256623,4.828729650798291,0.6326006806919117,2.610488822583797,2.3482083430184626,9.97806872235703,10.649123380389588,1.7498257458551094,TCGA-BB-7863
4.21287990741528,5.509896304756311,3.6410407121987785,2.7092827745047554,2.2265028655879866,3.119563647744578,4.192376791461801,0.8440640658768058,3.902334220368895,5.2716006318038815,8.077798562275735,8.255310137148545,3.065197700035908,TCGA-CN-4728
3.1021307503437363,4.402492032485232,2.4068189742375936,1.2578357942160874,1.6079768455955845,3.317996915736008,3.732226258617302,1.5035439211701305,3.224340864299259,4.122753836695779,9.08118802873266,8.690993394382858,0.8113301362376557,TCGA-CV-6935
4.010312379386897,4.651330227749254,3.33466576451654,0.6154018319350923,2.1877128169636237,4.343397546476038,4.456520514498516,2.624284460422994,2.459597388775732,4.095114265924191,10.350638918381476,10.999743102943643,1.5374476962513797,TCGA-CV-7243
3.9646913539952298,4.907850717117059,4.778381200874078,1.2636181232523764,2.2323664705812756,2.2013272609198187,4.082381624099613,1.797128364216934,3.1920389149146082,5.435966208332662,8.543084012697046,9.345366142461703,0.6144285958485401,TCGA-UF-A71D
4.318584845239507,5.073673315046272,3.1353985591802758,1.958501966891495,2.1327927171768306,3.284524979024529,4.919986765227134,2.6657618542348707,3.25112614734834,2.229756302338704,9.823105408093783,10.472629575751194,1.9380363749507368,TCGA-BA-5558
